budget,revenue,id,original_title,title
0,0.0,15401,Captain Kidd,Captain Kidd
0,0.0,14604,Hold That Ghost,Hold That Ghost
0,0.0,26275,Shimotsuma Monogatari,Kamikaze Girls
0,0.0,15045,Fat Albert,Fat Albert
0,0.0,42420,Le chiavi di casa,The Keys to the House
0,0.0,1853,In the Realms of the Unreal,In the Realms of the Unreal
10000000,91196419.0,11804,White Noise,White Noise
0,0.0,19803,Underclassman,Underclassman
0,0.0,11354,The Upside of Anger,The Upside of Anger
0,0.0,41613,Bomb the System,Bomb the System
0,0.0,61049,Arrowhead,Arrowhead
0,0.0,41384,The Grateful Dead,The Grateful Dead
0,0.0,14677,Last Train from Gun Hill,Last Train from Gun Hill
0,0.0,61988,The Naked Jungle,The Naked Jungle
0,0.0,93462,Who's the Caboose?,Who's the Caboose?
0,0.0,46021,A Handful of Dust,A Handful of Dust
0,0.0,40881,The Pickle,The Pickle
0,0.0,147747,Wetherby,Wetherby
0,6321392.0,47876,Little Miss Marker,Little Miss Marker
0,0.0,43150,Little Miss Marker,Little Miss Marker
0,0.0,66600,Sweet Liberty,Sweet Liberty
0,0.0,64334,La Vie promise,Ghost River
0,0.0,75976,It's All True,It's All True
10000000,0.0,69234,The Phantom of the Opera,The Phantom of the Opera
0,0.0,43442,I Remember Mama,I Remember Mama
0,0.0,25033,The Last Horror Movie,The Last Horror Movie
1500000,2044892.0,21259,Testament,Testament
0,0.0,33766,Smooth Talk,Smooth Talk
0,0.0,220690,Distant Thunder,Distant Thunder
3950000,8000000.0,22301,Hell's Angels,Hell's Angels
0,1373728.0,21030,Daddy's Dyin'... Who's Got the Will?,Daddy's Dyin'... Who's Got the Will?
0,0.0,79008,Jinxed!,Jinxed!
0,0.0,120328,Out Cold,Out Cold
3000000,0.0,95466,Heart of America,Heart of America
0,0.0,26426,A Show of Force,A Show of Force
0,0.0,18627,Kaijūtō no Kessen: Gojira no Musuko,Son of Godzilla
30,4.0,39472,Man Trouble,Man Trouble
0,0.0,34326,仁義なき戦い,"The Yakuza Papers, Vol. 1: Battles Without Honor and Humanity"
6854500,0.0,10630,Führer Ex,Führer Ex
0,31651.0,18927,Stander,Stander
0,0.0,42257,Hester Street,Hester Street
0,0.0,59143,Mikey and Nicky,Mikey and Nicky
0,0.0,74122,The Bigamist,The Bigamist
0,0.0,58097,Libertarias,Freedomfighters
10000000,0.0,25350,Imaginary Heroes,Imaginary Heroes
1400000,16361885.0,16442,Sergeant York,Sergeant York
27440000,0.0,7229,Tais-toi !,Ruby & Quentin
0,2270658.0,12576,Deathwatch,Deathwatch
0,0.0,42223,La vie devant soi,Madame Rosa
0,0.0,20719,Dzień Świra,Day of the Wacko
1200000,9000000.0,16220,Wizards,Wizards
0,1314230.0,23832,L'armata Brancaleone,For Love and Gold
0,0.0,54794,Heartlands,Heartlands
0,0.0,33475,Abbott and Costello Meet the Invisible Man,Abbott and Costello Meet the Invisible Man
0,0.0,33472,Abbott and Costello Go to Mars,Abbott and Costello Go to Mars
686,0.0,33477,"Abbott and Costello Meet the Killer, Boris Karloff","Abbott and Costello Meet the Killer, Boris Karloff"
0,0.0,10609,The Life and Death of Peter Sellers,The Life and Death of Peter Sellers
6000000,0.0,2091,The Badge,The Badge
10000000,1461989.0,11633,アップルシード,Appleseed
0,0.0,35031,La Voie Lactée,The Milky Way
0,0.0,12127,Pippi Långstrump på de sju haven,Pippi in the South Seas
0,0.0,11626,På rymmen med Pippi Långstrump,Pippi on the Run
0,0.0,13563,Puddle Cruiser,Puddle Cruiser
0,0.0,36430,The Stickup,The Stickup
43000000,56681566.0,9947,Elektra,Elektra
30000000,93772522.0,6439,Racing Stripes,Racing Stripes
30000000,76669806.0,7214,Coach Carter,Coach Carter
0,0.0,43504,The Fighting Sullivans,The Fighting Sullivans
0,0.0,24749,Iceman,Iceman
0,0.0,17657,Ice Station Zebra,Ice Station Zebra
0,0.0,32546,Lugares comunes,Lugares comunes
0,0.0,42390,Boys Town,Boys Town
0,1819410.0,26488,Torremolinos 73,Torremolinos 73
0,0.0,61477,周渔的火车,Zhou Yu's Train
179000,0.0,27429,Shivers,Shivers
6000000,161000000.0,19610,A Star Is Born,A Star Is Born
6000000,869325.0,27549,Beastmaster 2: Through the Portal of Time,Beastmaster 2: Through the Portal of Time
0,0.0,43892,Gold Diggers of 1935,Gold Diggers of 1935
0,0.0,8422,Rocco e i suoi fratelli,Rocco and His Brothers
0,0.0,11373,Jagoda u supermarketu,Strawberries in the Supermarket
0,0.0,989,The Mortal Storm,The Mortal Storm
0,0.0,43779,Once Upon a Honeymoon,Once Upon a Honeymoon
0,0.0,49696,Lundi matin,Monday Morning
0,0.0,34778,Christmas in July,Christmas in July
0,0.0,25970,I Married a Witch,I Married a Witch
229,0.0,100894,The Mayor of Hell,The Mayor of Hell
0,0.0,44463,The Miracle Woman,The Miracle Woman
0,214605.0,39504,Moolaadé,Moolaadé
0,0.0,14883,This Girl's Life,This Girl's Life
2800000,0.0,11423,살인의 추억,Memories of Murder
26000000,8009329.0,10694,The Chase,The Chase
0,0.0,16410,Hobson's Choice,Hobson's Choice
502318,0.0,26581,Dr. Who and the Daleks,Dr. Who and the Daleks
2700000,0.0,342,Sommersturm,Summer Storm
18339750,92180910.0,613,Der Untergang,Downfall
250000,0.0,273,Das weisse Rauschen,The White Sound
30000000,35294470.0,8978,Assault on Precinct 13,Assault on Precinct 13
32000000,97918663.0,11637,Are We There Yet?,Are We There Yet?
20000000,10442808.0,12142,Alone in the Dark,Alone in the Dark
25000000,122644820.0,11096,Hide and Seek,Hide and Seek
0,0.0,22559,Aliens of the Deep,Aliens of the Deep
20000000,67192859.0,8968,Boogeyman,Boogeyman
15000000,47175038.0,6961,The Wedding Date,The Wedding Date
0,0.0,31165,Inside I'm Dancing,Inside I'm Dancing
0,0.0,2517,誰も知らない,Nobody Knows
0,0.0,11413,Employee of the Month,Employee of the Month
0,0.0,24962,Magic in the Water,Magic in the Water
0,0.0,17978,The Great White Hope,The Great White Hope
0,0.0,42729,A Study in Terror,A Study in Terror
0,0.0,56655,Mustafa Hakkında Her Şey,Everything about Mustafa
0,0.0,22383,The Professionals,The Professionals
0,0.0,43801,The Devil and Miss Jones,The Devil and Miss Jones
21000000,0.0,30923,Alice in Wonderland,Alice in Wonderland
0,0.0,41851,Everyday People,Everyday People
0,0.0,58918,Backflash,Backflash
4000000,0.0,11343,Salem's Lot,Salem's Lot
0,0.0,661,Die Ehe der Maria Braun,The Marriage of Maria Braun
0,0.0,10310,Die bitteren Tränen der Petra von Kant,The Bitter Tears of Petra von Kant
112,0.0,36851,Beau Geste,Beau Geste
0,0.0,147882,At Sword's Point,At Sword's Point
550,0.0,27007,Overnight,Overnight
0,0.0,29259,Le Trou,Le Trou
0,0.0,53200,Lektionen in Finsternis,Lessons of Darkness
0,0.0,55624,Fata Morgana,Fata Morgana
3500000,2341309.0,2436,Double Dragon,Double Dragon
0,5935269.0,20196,Mac and Me,Mac and Me
0,0.0,61144,Scorchers,Scorchers
0,0.0,6317,Rosenstraße,Rosenstrasse
0,0.0,68822,Casque d'or,Casque d'Or
0,0.0,27430,Touchez pas au grisbi,Touchez Pas au Grisbi
0,0.0,43141,The Matchmaker,The Matchmaker
0,184890.0,135473,The Ballad of the Sad Cafe,The Ballad of the Sad Cafe
0,346297.0,41968,The Deceivers,The Deceivers
0,0.0,34090,Siberia,Siberia
0,0.0,34561,紫蝴蝶,Purple Butterfly
0,0.0,45174,Easy,Easy
0,0.0,16638,El Cid,El Cid
0,86175.0,118075,Going All the Way,Going All the Way
0,0.0,42011,Marusa no onna,A Taxing Woman
0,0.0,7454,The Bunker,The Bunker
0,0.0,70498,A Fine Madness,A Fine Madness
0,0.0,63617,Reap the Wild Wind,Reap the Wild Wind
0,0.0,23132,2009 로스트메모리즈,2009: Lost Memories
0,0.0,68348,Undergångens arkitektur,The Architecture of Doom
1055000,0.0,37198,Inferno,Inferno
24000000,234710455.0,4935,ハウルの動く城,Howl's Moving Castle
20000000,0.0,8953,Steamboy,Steamboy
0,0.0,10951,琉璃樽,Gorgeous
0,0.0,42845,Dao,The Blade
500,41.0,193704,Assisted Living,Assisted Living
0,0.0,41569,The Nomi Song,The Nomi Song
70000000,368100420.0,8488,Hitch,Hitch
0,0.0,13682,Pooh's Heffalump Movie,Pooh's Heffalump Movie
2000000,653621.0,12228,Inside Deep Throat,Inside Deep Throat
0,0.0,32588,Uncle Nino,Uncle Nino
7000000,0.0,57825,Bride & Prejudice,Bride & Prejudice
100000000,230884728.0,561,Constantine,Constantine
84000000,0.0,10214,Son of the Mask,Son of the Mask
14000000,32645546.0,17880,Because of Winn-Dixie,Because of Winn-Dixie
0,0.0,8340,لاک‌پشت‌ها هم پرواز می‌کنند,Turtles Can Fly
0,0.0,6414,Beautiful Boxer,Beautiful Boxer
0,0.0,27202,Pauly Shore Is Dead,Pauly Shore Is Dead
0,0.0,1942,Bunny Lake Is Missing,Bunny Lake Is Missing
0,0.0,61574,Jeremy,Jeremy
0,0.0,21433,Don't Tell Her It's Me,Don't Tell Her It's Me
0,4100000.0,52778,Until September,Until September
0,0.0,19119,Night and the City,Night and the City
2000000,0.0,18279,Paha Maa,Frozen Land
0,0.0,10636,Große Mädchen weinen nicht,Big Girls Don't Cry
0,0.0,123452,White Banners,White Banners
4200000,32000000.0,3040,Ночной дозор,Night Watch
0,0.0,18538,Dot the I,Dot the I
0,0.0,125953,Sister Helen,Sister Helen
0,0.0,41475,Bright Leaves,Bright Leaves
0,0.0,44875,Topper Returns,Topper Returns
0,0.0,43128,Sons of the Desert,Sons of the Desert
0,0.0,42641,Morocco,Morocco
0,0.0,39179,Surplus: Terrorized Into Being Consumers,Surplus: Terrorized Into Being Consumers
40000000,0.0,13498,Man of the House,Man of the House
3000000,11500000.0,29993,Samson and Delilah,Samson and Delilah
20000000,100914445.0,9470,功夫,Kung Fu Hustle
0,0.0,36867,鮫肌男と桃尻女,Shark Skin Man and Peach Hip Girl
0,0.0,30698,The Five People You Meet In Heaven,The Five People You Meet In Heaven
0,4662137.0,12721,"No Retreat, No Surrender","No Retreat, No Surrender"
0,0.0,27042,The ChubbChubbs!,The ChubbChubbs!
0,0.0,37232,Travellers and Magicians,Travellers and Magicians
0,0.0,19765,Želary,Želary
0,0.0,125109,Dragonworld,Dragonworld
0,8403433.0,37527,Dr. Giggles,Dr. Giggles
0,0.0,43492,The Corn Is Green,The Corn Is Green
0,0.0,29578,The Seven-Per-Cent Solution,The Seven-Per-Cent Solution
0,0.0,2926,The Three Musketeers,The Three Musketeers
0,0.0,54302,Royal Flash,Royal Flash
0,0.0,4710,Masculin féminin,Masculin Féminin
0,0.0,26243,Fallen Angel,Fallen Angel
0,0.0,10568,The Four Feathers,The Four Feathers
0,0.0,52943,La cabina,The Phone Box
0,0.0,25103,Night of the Demon,Night of the Demon
500000,0.0,5204,Kontroll,Control
0,0.0,89065,شهر زیبا,Beautiful City
0,0.0,4974,5x2,Five Times Two
3300000,0.0,30331,Tart,Tart
0,0.0,258,Domicile Conjugal,Bed and Board
0,0.0,8016,Germania anno zero,Germany Year Zero
0,0.0,37601,La noche del terror ciego,Tombs of the Blind Dead
0,0.0,4235,Le Clan des Siciliens,The Sicilian Clan
0,0.0,31532,Love Me Tonight,Love Me Tonight
0,0.0,34614,Ett hål i mitt hjärta,A Hole in My Heart
0,0.0,51177,Bigger Than the Sky,Bigger Than the Sky
0,0.0,16186,Diary of a Mad Black Woman,Diary of a Mad Black Woman
35000000,19294901.0,10012,Cursed,Cursed
2000000,0.0,65967,Horem pádem,Up and Down
0,0.0,281189,Gory Gory Hallelujah,Gory Gory Hallelujah
56000000,113006880.0,10022,The Pacifier,The Pacifier
53000000,95226116.0,4551,Be Cool,Be Cool
0,0.0,30856,Gunner Palace,Gunner Palace
1400000,0.0,26,LaLehet Al HaMayim,Walk on Water
52000000,77944725.0,2026,Hostage,Hostage
75000000,260696994.0,9928,Robots,Robots
0,0.0,29735,The Laughing Policeman,The Laughing Policeman
12000000,212483.0,76264,Bopha!,Bopha!
0,0.0,15771,Class Action,Class Action
0,0.0,76804,The Cat and the Canary,The Cat and the Canary
0,0.0,43912,Courage Mountain,Courage Mountain
0,0.0,82432,Kiss The Bride,Kiss The Bride
0,0.0,3115,ゴジラ・エビラ・モスラ　南海の大決闘,Godzilla vs. The Sea Monster
9500000,0.0,6593,ゴジラvsメカゴジラ,Godzilla vs. Mechagodzilla II
0,0.0,116698,That Championship Season,That Championship Season
0,0.0,63115,Crush,Crush
0,0.0,76403,DNA,DNA
0,0.0,87169,The Low Life,The Low Life
0,0.0,34093,Rendez-vous,Rendez-vous
0,0.0,38148,"Oh, God! You Devil","Oh, God! You Devil"
0,0.0,77041,Amongst Friends,Amongst Friends
0,0.0,167087,Asfalto,Asfalto
0,0.0,34196,Deus é Brasileiro,God Is Brazilian
6105121,0.0,54380,Capitães de Abril,Captains of April
0,48000.0,15443,Blackball,Blackball
0,0.0,36815,The Agony and the Ecstasy,The Agony and the Ecstasy
0,0.0,111017,Return to Peyton Place,Return to Peyton Place
0,0.0,37598,Butch and Sundance: The Early Days,Butch and Sundance: The Early Days
0,0.0,40957,It Happened to Jane,It Happened to Jane
13000000,6582052.0,33539,Once Upon a Forest,Once Upon a Forest
0,0.0,41749,Hello Down There,Hello Down There
0,0.0,88930,All in a Night's Work,All in a Night's Work
0,0.0,31835,Twentieth Century,Twentieth Century
0,0.0,60966,My Sister Eileen,My Sister Eileen
0,0.0,85926,Strangers When We Meet,Strangers When We Meet
0,0.0,1918,Or,Or (My Treasure)
0,299261.0,20511,Crónicas,Chronicles
0,0.0,133382,Lackawanna Blues,Lackawanna Blues
7000000,11000000.0,22377,The Green Berets,The Green Berets
0,263404.0,1093,Ascenseur pour l'échafaud,Elevator to the Gallows
0,0.0,45212,The Diary of a Chambermaid,The Diary of a Chambermaid
0,1960.0,12622,その男、凶暴につき,Violent Cop
0,0.0,25283,Fyra nyanser av brunt,Four Shades of Brown
0,0.0,18047,Brian's Song,Brian's Song
0,0.0,15018,Thriller - en grym film,Thriller: A Cruel Picture
825000,0.0,438,Cube Zero,Cube Zero
15000000,0.0,24546,Into the Sun,Into the Sun
0,0.0,57953,Project Grizzly,Project Grizzly
0,0.0,64022,Lumikuningatar,Lumikuningatar
0,0.0,42222,Julia,Julia
3000000,0.0,11297,지구를 지켜라!,Save the Green Planet!
0,0.0,11196,Rembrandt,Stealing Rembrandt
0,0.0,33431,Rokugatsu no hebi,A Snake of June
0,0.0,18770,Thirty Seconds Over Tokyo,Thirty Seconds Over Tokyo
0,0.0,37988,Vares – Yksityisetsivä,Vares: Private Eye
0,0.0,40916,Girl Crazy,Girl Crazy
0,0.0,42837,Die 3 Groschen-Oper,The 3 Penny Opera
0,0.0,1589,The Boys from County Clare,The Boys from County Clare
25000000,27645491.0,13374,Ice Princess,Ice Princess
0,20085825.0,9688,Melinda and Melinda,Melinda and Melinda
0,0.0,228890,Milk and Honey,Milk and Honey
0,0.0,10040,Miss Congeniality 2: Armed and Fabulous,Miss Congeniality 2: Armed and Fabulous
35000000,68915888.0,11638,Guess Who,Guess Who
3500000,0.0,540,D.E.B.S.,D.E.B.S.
0,0.0,77120,A League of Ordinary Gentlemen,A League of Ordinary Gentlemen
1,0.0,48463,Incident at Loch Ness,Incident at Loch Ness
0,0.0,45218,The River,The River
0,0.0,44540,Virginia's Run,Virginia's Run
0,0.0,21666,Yanks,Yanks
0,7185518.0,23916,Paradise Alley,Paradise Alley
0,0.0,52277,Mávahlátur,The Seagull's Laughter
0,0.0,32208,Caballos salvajes,Wild Horses
3000000,6804016.0,44634,Woman Thou Art Loosed,Woman Thou Art Loosed
0,0.0,84298,Arrowsmith,Arrowsmith
0,0.0,76499,Barbary Coast,Barbary Coast
0,0.0,43865,Stella Dallas,Stella Dallas
0,0.0,48598,Böse Zellen,Free Radicals
0,0.0,72847,The Unfaithful,The Unfaithful
0,0.0,93313,Come and Get It,Come and Get It
0,0.0,32078,Panic in the Streets,Panic in the Streets
0,0.0,26038,Call Northside 777,Call Northside 777
0,0.0,45694,Der junge Törless,Young Törless
0,0.0,43029,Bells Are Ringing,Bells Are Ringing
0,0.0,42622,Finian's Rainbow,Finian's Rainbow
185000,0.0,27495,The Toolbox Murders,The Toolbox Murders
0,0.0,19884,大菩薩峠,The Sword of Doom
0,0.0,47007,Profundo carmesí,Deep Crimson
0,0.0,37748,800 balas,800 Bullets
0,0.0,52302,Matango,Matango: Attack of the Mushroom People
0,0.0,24922,伊波拉病毒,Ebola Syndrome
0,0.0,39327,The Music of Chance,The Music of Chance
0,0.0,55563,Tammy and the T-Rex,Tammy and the T-Rex
0,0.0,86458,Mixed Blood,Mixed Blood
0,7788597.0,22434,If Looks Could Kill,If Looks Could Kill
0,13145977.0,12778,Greedy,Greedy
0,0.0,42106,Carmen,Carmen
0,0.0,16198,Hôhokekyo tonari no Yamada-kun,My Neighbors the Yamadas
0,0.0,15283,平成狸合戦ぽんぽこ,Pom Poko
0,0.0,158,Knockin' on Heaven's Door,Knockin' on Heaven's Door
0,0.0,1772,City of Hope,City of Hope
0,0.0,5996,We're No Angels,We're No Angels
0,0.0,53939,Sons and Lovers,Sons and Lovers
7800000,0.0,19665,The Arrow,The Arrow
0,0.0,36006,Ruggles of Red Gap,Ruggles of Red Gap
0,0.0,73604,Greetings,Greetings
0,0.0,16301,End of the Century: The Story of The Ramones,End of the Century: The Story of The Ramones
0,0.0,47002,Love Letter,Love Letter
6000000,0.0,14573,Naechureol siti,Natural City
0,0.0,18774,This Sporting Life,This Sporting Life
0,0.0,44154,俠女,A Touch of Zen
5800000,257043.0,28448,Walker,Walker
0,0.0,38155,Zu: The Warriors from the Magic Mountain,Zu: Warriors from the Magic Mountain
0,0.0,34282,Whistle Down the Wind,Whistle Down the Wind
0,0.0,27030,Madame de…,The Earrings of Madame de...
0,0.0,120129,El coronel no tiene quien le escriba,No One Writes to the Colonel
0,0.0,22595,Speedy,Speedy
0,0.0,42994,MEMORIES,Memories
0,0.0,19545,Kaijū Daisensō,Invasion of Astro-Monster
0,0.0,21131,Harvie Krumpet,Harvie Krumpet
8000000,0.0,47237,Investigating Sex,Intimate Affairs
0,0.0,17592,The Wild Parrots of Telegraph Hill,The Wild Parrots of Telegraph Hill
1500000,712294.0,17113,The Ballad of Jack and Rose,The Ballad of Jack and Rose
40000000,158733820.0,187,Sin City,Sin City
25000000,36351350.0,14177,Beauty Shop,Beauty Shop
0,0.0,11399,Comme une image,Look at Me
0,0.0,23638,Dust to Glory,Dust to Glory
130000000,119269486.0,7364,Sahara,Sahara
30000000,50451307.0,11431,Fever Pitch,Fever Pitch
0,0.0,52796,Winter Solstice,Winter Solstice
0,0.0,45824,Smile,Smile
0,0.0,27271,Eye of the Tiger,Eye of the Tiger
0,0.0,51945,Pas sur la bouche,Not on the Lips
0,0.0,51104,"Krakatoa, East of Java","Krakatoa, East of Java"
28000000,21435321.0,16551,Rhinestone,Rhinestone
0,0.0,26332,Electra Glide in Blue,Electra Glide in Blue
0,0.0,24964,Bring on the Night,Bring on the Night
0,110.0,42229,Una giornata particolare,A Special Day
0,0.0,45220,This Land Is Mine,This Land Is Mine
0,0.0,52663,반칙왕,The Foul King
0,0.0,49565,L'homme qui plantait des arbres,The Man Who Planted Trees
0,0.0,2029,Tanguy,Tanguy
0,527000.0,44181,Lady Killers,National Lampoon's Gold Diggers
5000000,0.0,24619,Blind Horizon,Blind Horizon
0,0.0,70926,Islands in the Stream,Islands in the Stream
0,0.0,37214,Go for Broke!,Go for Broke!
140000,0.0,26774,The Blood on Satan's Claw,The Blood on Satan's Claw
0,0.0,31944,"Reuben, Reuben","Reuben, Reuben"
0,0.0,85673,TNT Jackson,TNT Jackson
0,0.0,62637,달마가 동쪽으로 간 까닭은,Why Has Bodhi-Dharma Left for the East?
0,1718328.0,94794,Blue,Blue
0,0.0,50435,Bilitis,Bilitis
0,0.0,42617,Queimada,Burn!
0,0.0,13524,Battle of the Bulge,Battle of the Bulge
0,0.0,31219,Ghosts... of the Civil Dead,Ghosts... of the Civil Dead
0,0.0,19971,The Little Girl Who Lives Down the Lane,The Little Girl Who Lives Down the Lane
0,0.0,47406,Il fiore delle mille e una notte,Arabian Nights
0,0.0,49225,Age of Consent,Age of Consent
0,0.0,42691,Edipo re,Oedipus Rex
6000000,0.0,9674,リング０　バースデイ,Ringu 0
0,0.0,3875,Brødre,Brothers
0,0.0,24182,Parenti serpenti,"Dearest Relatives, Poisonous Relations"
0,0.0,38770,Major Barbara,Major Barbara
0,0.0,74948,Steppenwolf,Steppenwolf
15000000,34562222.0,14689,Hawaii,Hawaii
0,0.0,69321,Pretty Maids All in a Row,Pretty Maids All in a Row
0,0.0,31321,Samotáři,Loners
0,0.0,26638,Il deserto rosso,Red Desert
0,0.0,37512,Satansbraten,Satan's Brew
0,0.0,9653,Mädchen in Uniform,Mädchen in Uniform
0,0.0,42637,Tagebuch einer Verlorenen,Diary of a Lost Girl
0,0.0,19673,Seksmisja,Sexmission
10000000,0.0,14842,44 Minutes: The North Hollywood Shoot-Out,44 Minutes: The North Hollywood Shoot-Out
0,0.0,27883,Macbeth,Macbeth
0,0.0,41115,Garage Olimpo,Garage Olimpo
60000,0.0,32085,Vincent,Vincent
0,0.0,43824,Waterloo Bridge,Waterloo Bridge
0,0.0,41954,Hôtel Terminus: The Life and Times of Klaus Barbie,Hôtel Terminus: The Life and Times of Klaus Barbie
0,0.0,42611,Le chagrin et la pitié,The Sorrow and the Pity
0,0.0,54156,Premiers désirs,First Desires
0,0.0,39225,With Six You Get Eggroll,With Six You Get Eggroll
0,0.0,30204,"Move Over, Darling","Move Over, Darling"
0,0.0,40633,Love Me or Leave Me,Love Me or Leave Me
0,0.0,4595,Jour de Fête,Jour de Fête
0,0.0,26182,The Big Store,The Big Store
0,0.0,42260,Mutter Küsters' Fahrt zum Himmel,Mother Küsters Goes to Heaven
