,budget,revenue,id,original_title,title
8210,30000000,61255921.0,13416,Friday Night Lights,Friday Night Lights
8211,218,1162014.0,1435,Tarnation,Tarnation
8212,0,548039.0,11099,The Final Cut,The Final Cut
8213,0,0.0,167177,Hair Show,Hair Show
8214,5000000,0.0,12483,Riding the Bullet,Riding the Bullet
8215,0,0.0,184530,Spin,Spin
8216,0,0.0,18701,Being Julia,Being Julia
8217,0,0.0,2319,The Dust Factory,The Dust Factory
8218,0,0.0,110351,Thérèse: The Story of Saint Thérèse of Lisieux,Thérèse: The Story of Saint Thérèse of Lisieux
8219,45000000,14793624.0,15566,Surviving Christmas,Surviving Christmas
8220,10000000,183474602.0,1970,The Grudge,The Grudge
8221,60000000,13395939.0,8849,Alfie,Alfie
8222,16000000,109502303.0,9675,Sideways,Sideways
8223,5000000,8203235.0,4553,The Machinist,The Machinist
8224,11000000,0.0,11109,Vera Drake,Vera Drake
8225,0,0.0,48678,Falling Angels,Falling Angels
8226,0,0.0,202587,Stella Street,Stella Street
8227,0,0.0,126148,Lightning in a Bottle,Lightning in a Bottle
8228,0,143597.0,16131,Undertow,Undertow
8229,0,0.0,9391,Enduring Love,Enduring Love
8230,1200000,103911669.0,176,Saw,Saw
8231,40000000,124731534.0,1677,Ray,Ray
8232,20000000,0.0,10740,Birth,Birth
8233,0,0.0,66641,Voices of Iraq,Voices of Iraq
8234,92000000,631442092.0,9806,The Incredibles,The Incredibles
8235,0,0.0,19614,Fade to Black,Fade to Black
8236,0,0.0,12777,It's All About Love,It's All About Love
8237,0,0.0,47959,Callas Forever,Callas Forever
8238,165000000,305875730.0,5255,The Polar Express,The Polar Express
8239,0,0.0,11184,Kinsey,Kinsey
8240,12000000,24829644.0,11249,Seed of Chucky,Seed of Chucky
8241,60000000,61347797.0,10589,After the Sunset,After the Sunset
8242,50000000,40203020.0,9801,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason
8243,25000000,116766556.0,866,Finding Neverland,Finding Neverland
8244,7000000,29385320.0,4251,Veer-Zaara,Veer-Zaara
8245,100000000,347451894.0,2059,National Treasure,National Treasure
8246,5000000,40266982.0,140,La mala educación,Bad Education
8247,30000000,140161792.0,11836,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie
8248,0,0.0,43743,Fabled,Fabled
8249,0,0.0,17818,San Antonio,San Antonio
8250,155000000,167298192.0,1966,Alexander,Alexander
8251,60000000,0.0,13673,Christmas with the Kranks,Christmas with the Kranks
8252,0,0.0,174787,Guerrilla: The Taking of Patty Hearst,Guerrilla: The Taking of Patty Hearst
8253,0,0.0,26347,Notre musique,Our Music
8254,27000000,115505027.0,2288,Closer,Closer
8255,0,0.0,15397,I Am David,I Am David
8256,0,92863945.0,9550,十面埋伏,House of Flying Daggers
8257,110000000,362744280.0,163,Ocean's Twelve,Ocean's Twelve
8258,65000000,128905366.0,36648,Blade: Trinity,Blade: Trinity
8259,900000,10000000.0,15788,The Bellboy,The Bellboy
8260,0,0.0,33377,Bush's Brain,Bush's Brain
8261,3000000,7100000.0,18973,Cinderfella,Cinderfella
8262,0,0.0,41253,Damn Yankees!,Damn Yankees!
8263,0,0.0,15787,The Delicate Delinquent,The Delicate Delinquent
8264,0,0.0,35188,The Disorderly Orderly,The Disorderly Orderly
8265,0,0.0,35189,The Errand Boy,The Errand Boy
8266,0,0.0,52122,The Family Jewels,The Family Jewels
8267,0,0.0,28333,The Ladies Man,The Ladies Man
8268,0,0.0,24062,The Patsy,The Patsy
8269,16000000,174318.0,43670,Stateside,Stateside
8270,0,0.0,58182,The Stooge,The Stooge
8271,0,0.0,33740,That's Entertainment!,That's Entertainment!
8272,0,0.0,74719,"That's Entertainment, Part II","That's Entertainment, Part II"
8273,0,0.0,77448,That's Entertainment! III,That's Entertainment! III
8274,0,0.0,43752,The Wackiest Ship in the Army,The Wackiest Ship in the Army
8275,0,0.0,42668,Alexander the Great,Alexander the Great
8276,0,0.0,25952,Conquest of Space,Conquest of Space
8277,0,7840873.0,16248,D.A.R.Y.L.,D.A.R.Y.L.
8278,19885552,19724334.0,15613,Fire in the Sky,Fire in the Sky
8279,2200000,0.0,151848,The Garden of Allah,The Garden of Allah
8280,0,0.0,30719,I'll Be Seeing You,I'll Be Seeing You
8281,0,0.0,28421,The Invisible Man Returns,The Invisible Man Returns
8282,0,0.0,47657,The Last Minute,The Last Minute
8283,0,0.0,8424,Jeux d'enfants,Love Me If You Dare
8284,0,0.0,32558,Portrait of Jennie,Portrait of Jennie
8285,525000,0.0,50085,Ruby Gentry,Ruby Gentry
8286,0,0.0,50034,Secret Honor,Secret Honor
8287,0,0.0,42401,Since You Went Away,Since You Went Away
8288,0,0.0,67962,A Slipping Down Life,A Slipping Down Life
8289,0,0.0,30996,Splatter University,Splatter University
8290,0,0.0,44375,Twist,Twist
8291,0,2586511.0,18889,Control Room,Control Room
8292,0,0.0,210864,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,Celsius 41.11: The Temperature at Which the Brain... Begins to Die
8293,17311,137365.0,70368,The Cheat,The Cheat
8294,0,0.0,3016,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde
8295,0,0.0,2972,"Der Golem, wie er in die Welt kam",The Golem: How He Came Into the World
8296,0,0.0,71065,The Last of the Mohicans,The Last of the Mohicans
8297,0,0.0,42510,The Idle Class,The Idle Class
8298,0,0.0,58129,Körkarlen,The Phantom Carriage
8299,0,0.0,29267,Der müde Tod,Destiny
8300,0,0.0,36841,The Sheik,The Sheik
8301,0,0.0,57283,Häxan,Häxan
8302,0,0.0,171432,The Man from Beyond,The Man from Beyond
8303,0,0.0,18987,The Hunchback of Notre Dame,The Hunchback of Notre Dame
8304,0,0.0,41348,Why Worry?,Why Worry?
8305,172000,0.0,27511,He Who Gets Slapped,He Who Gets Slapped
8306,212000,0.0,96713,The Marriage Circle,The Marriage Circle
8307,0,0.0,992,"Sherlock, Jr.","Sherlock, Jr."
8308,245000,22000000.0,3060,The Big Parade,The Big Parade
8309,0,0.0,42359,The Freshman,The Freshman
8310,546883,0.0,1405,Greed,Greed
8311,0,0.0,964,The Phantom of the Opera,The Phantom of the Opera
8312,0,0.0,939,The Jazz Singer,The Jazz Singer
8313,0,0.0,697,Oktyabr,October (Ten Days that Shook the World)
8314,0,0.0,104433,Old San Francisco,Old San Francisco
8315,217000,0.0,27503,The Unknown,The Unknown
8316,0,0.0,905,Die Büchse der Pandora,Pandora's Box
8317,0,0.0,31411,The Cameraman,The Cameraman
8318,0,0.0,28189,La Chute de la maison Usher,The Fall of the House of Usher
8319,0,0.0,3061,The Crowd,The Crowd
8320,0,0.0,27517,The Man Who Laughs,The Man Who Laughs
8321,0,0.0,42538,Sadie Thompson,Sadie Thompson
8322,0,0.0,25768,"Steamboat Bill, Jr.","Steamboat Bill, Jr."
8323,0,0.0,120833,Applause,Applause
8324,0,0.0,626,Un chien andalou,Un chien andalou
8325,0,0.0,27899,Little Caesar,Little Caesar
8326,0,7940.0,5729,L'âge d'or,L'Âge d'Or
8327,0,0.0,42816,The Champ,The Champ
8328,0,0.0,13911,Monkey Business,Monkey Business
8329,0,0.0,51394,Night Nurse,Night Nurse
8330,0,0.0,48365,Boudu sauvé des eaux,Boudu Saved from Drowning
8331,0,0.0,3574,Doctor X,Doctor X
8332,20000,0.0,91,Las Hurdes,Land Without Bread
8333,0,0.0,31592,The Old Dark House,The Old Dark House
8334,0,0.0,43132,Rasputin and the Empress,Rasputin and the Empress
8335,0,600000.0,877,Scarface,Scarface
8336,0,0.0,875,Shanghai Express,Shanghai Express
8337,0,0.0,28268,Otona no miru ehon - Umarete wa mita keredo,"I Was Born, But..."
8338,0,0.0,779,Vampyr - Der Traum des Allan Grey,Vampyr
8339,0,0.0,56724,What Price Hollywood?,What Price Hollywood?
8340,0,0.0,39130,Dinner at Eight,Dinner at Eight
8341,0,0.0,28046,The Ghoul,The Ghoul
8342,0,0.0,31511,Gold Diggers of 1933,Gold Diggers of 1933
8343,0,0.0,3031,Island of Lost Souls,Island of Lost Souls
8344,0,0.0,43130,Lady for a Day,Lady for a Day
8345,200000,2200000.0,43595,She Done Him Wrong,She Done Him Wrong
8346,250000,0.0,43149,The Son of Kong,The Son of Kong
8347,0,0.0,43148,The Vampire Bat,The Vampire Bat
8348,0,0.0,50073,Wild Boys of the Road,Wild Boys of the Road
8349,0,0.0,43904,L'Atalante,L'Atalante
8350,0,0.0,43693,The Barretts of Wimpole Street,The Barretts of Wimpole Street
8351,0,0.0,24106,The Black Cat,The Black Cat
8352,0,0.0,47921,Imitation of Life,Imitation of Life
8353,0,0.0,49640,The Lawless Frontier,The Lawless Frontier
8354,0,0.0,46910,The Lost Patrol,The Lost Patrol
8355,0,0.0,43689,The Merry Widow,The Merry Widow
8356,0,0.0,22614,The Scarlet Pimpernel,The Scarlet Pimpernel
8357,0,0.0,51949,Toni,Toni
8358,0,0.0,43889,Bonnie Scotland,Bonnie Scotland
8359,243000,950000.0,43896,The Informer,The Informer
8360,305177,0.0,28910,Mark of the Vampire,Mark of the Vampire
8361,0,0.0,17907,The Raven,The Raven
8362,0,0.0,27970,Werewolf of London,Werewolf of London
8363,0,0.0,52677,Le crime de Monsieur Lange,The Crime of Monsieur Lange
8364,0,0.0,14615,Fury,Fury
8365,0,0.0,31773,Libeled Lady,Libeled Lady
8366,0,0.0,24807,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town
8367,0,0.0,17030,The Petrified Forest,The Petrified Forest
8368,0,0.0,23389,Revolt of the Zombies,Revolt of the Zombies
8369,0,0.0,31548,Show Boat,Show Boat
8370,0,0.0,54569,These Three,These Three
8371,0,0.0,38721,Wife vs. Secretary,Wife vs. Secretary
8372,0,0.0,43874,Camille,Camille
8373,1645000,0.0,16515,Captains Courageous,Captains Courageous
8374,300000,0.0,27973,Dead End,Dead End
8375,0,0.0,20642,Double Wedding,Double Wedding
8376,0,0.0,37650,Nothing Sacred,Nothing Sacred
8377,0,0.0,43867,The Prisoner of Zenda,The Prisoner of Zenda
8378,0,0.0,43864,Stage Door,Stage Door
8379,500000,0.0,23101,Topper,Topper
8380,0,0.0,60562,The Big Broadcast of 1938,The Big Broadcast of 1938
8381,0,0.0,46688,The Dawn Patrol,The Dawn Patrol
8382,0,0.0,16274,Holiday,Holiday
8383,0,0.0,99318,The Shopworn Angel,The Shopworn Angel
8384,0,0.0,55207,Gaslight,Gaslight
8385,0,0.0,31868,Intermezzo: A Love Story,Intermezzo: A Love Story
8386,0,0.0,37698,The Roaring Twenties,The Roaring Twenties
8387,0,0.0,3084,Wuthering Heights,Wuthering Heights
8388,0,0.0,46069,残菊物語,The Story of the Last Chrysanthemum
8389,0,0.0,43806,Abe Lincoln in Illinois,Abe Lincoln in Illinois
8390,2000000,9172000.0,55604,Boom Town,Boom Town
8391,0,0.0,26635,Brother Orchid,Brother Orchid
8392,0,0.0,43811,"Edison, the Man","Edison, the Man"
8393,0,0.0,17801,The Letter,The Letter
8394,0,0.0,26201,The Sea Hawk,The Sea Hawk
8395,0,0.0,29884,Ball of Fire,Ball of Fire
8396,0,0.0,45978,元禄 忠臣蔵,The 47 Ronin
8397,0,0.0,38914,Here Comes Mr. Jordan,Here Comes Mr. Jordan
8398,0,0.0,33523,In the Navy,In the Navy
8399,0,0.0,33112,It Started with Eve,It Started with Eve
8400,0,0.0,28789,Never Give a Sucker an Even Break,Never Give a Sucker an Even Break
8401,0,0.0,43799,That Uncertain Feeling,That Uncertain Feeling
8402,0,0.0,18790,Across the Pacific,Across the Pacific
8403,0,0.0,37036,All Through the Night,All Through the Night
8404,0,0.0,43522,Gentleman Jim,Gentleman Jim
8405,0,0.0,36612,The Hard Way,The Hard Way
8406,0,0.0,97648,My Favorite Blonde,My Favorite Blonde
8407,0,0.0,23336,Why We Fight: Prelude to War,Why We Fight: Prelude to War
8408,0,0.0,22387,Random Harvest,Random Harvest
8409,0,0.0,27655,Tales of Manhattan,Tales of Manhattan
8410,0,0.0,23051,Action in the North Atlantic,Action in the North Atlantic
8411,2627000,5363000.0,43306,A Guy Named Joe,A Guy Named Joe
8412,0,0.0,18727,Heaven Can Wait,Heaven Can Wait
8413,0,0.0,33049,The Heavenly Body,The Heavenly Body
8414,0,0.0,41355,The Memphis Belle: A Story of a Flying Fortress,The Memphis Belle: A Story of a Flying Fortress
8415,0,0.0,47352,Mr. Lucky,Mr. Lucky
8416,0,0.0,43518,Thousands Cheer,Thousands Cheer
8417,0,0.0,41391,Vredens dag,Day of Wrath
8418,0,0.0,21622,Cover Girl,Cover Girl
8419,0,0.0,28436,The Curse of the Cat People,The Curse of the Cat People
8420,0,0.0,22638,The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France,Henry V
8421,0,0.0,51144,Hets,Torment
8422,0,0.0,35006,The Mask of Dimitrios,The Mask of Dimitrios
8423,0,0.0,21451,Ministry of Fear,Ministry of Fear
8424,0,0.0,42879,The Miracle of Morgan’s Creek,The Miracle of Morgan’s Creek
8425,0,0.0,43307,Mr. Skeffington,Mr. Skeffington
8426,0,0.0,50066,Mrs. Parkington,Mrs. Parkington
8427,0,0.0,18229,Passage to Marseille,Passage to Marseille
8428,0,0.0,52440,The White Cliffs of Dover,The White Cliffs of Dover
8429,0,0.0,17136,The Woman in the Window,The Woman in the Window
8430,0,0.0,43494,The Enchanted Cottage,The Enchanted Cottage
8431,0,0.0,30348,Isle of the Dead,Isle of the Dead
8432,0,0.0,9797,Иван Грозный,"Ivan the Terrible, Part I"
8433,0,0.0,45219,The Southerner,The Southerner
8434,0,0.0,18771,They Were Expendable,They Were Expendable
8435,0,0.0,30177,A Tree Grows in Brooklyn,A Tree Grows in Brooklyn
8436,0,0.0,41020,The Beast with Five Fingers,The Beast with Five Fingers
8437,0,0.0,16090,The Blue Dahlia,The Blue Dahlia
8438,0,0.0,44041,The Dark Mirror,The Dark Mirror
8439,0,0.0,25502,Deception,Deception
8440,0,0.0,14320,Great Expectations,Great Expectations
8441,0,0.0,26701,Humoresque,Humoresque
8442,0,0.0,43469,Sciuscià,Shoeshine
8443,0,0.0,20246,The Stranger,The Stranger
8444,0,0.0,82101,Mourning Becomes Electra,Mourning Becomes Electra
8445,0,0.0,19169,Nightmare Alley,Nightmare Alley
8446,0,0.0,43461,Odd Man Out,Odd Man Out
8447,0,0.0,31980,Road to Rio,Road to Rio
8448,0,0.0,27448,The Two Mrs. Carrolls,The Two Mrs. Carrolls
8449,1243000,2841000.0,29244,3 Godfathers,3 Godfathers
8450,0,0.0,83838,B.F.'s Daughter,B.F.'s Daughter
8451,0,0.0,43452,The Babe Ruth Story,The Babe Ruth Story
8452,0,0.0,29380,Easter Parade,Easter Parade
8453,2500000,3000000.0,37347,Fort Apache,Fort Apache
8454,2300000,0.0,3766,The Lady from Shanghai,The Lady from Shanghai
8455,0,0.0,946,Letter from an Unknown Woman,Letter from an Unknown Woman
8456,258,0.0,70447,Louisiana Story,Louisiana Story
8457,0,0.0,20482,The Naked City,The Naked City
8458,3700000,2956000.0,35032,The Pirate,The Pirate
8459,0,0.0,44190,They Live by Night,They Live by Night
8460,0,0.0,41609,The Three Musketeers,The Three Musketeers
8461,0,0.0,33115,Unfaithfully Yours,Unfaithfully Yours
8462,0,0.0,20638,Yellow Sky,Yellow Sky
8463,0,0.0,29885,The Barkleys of Broadway,The Barkleys of Broadway
8464,3400000,0.0,25698,In the Good Old Summertime,In the Good Old Summertime
8465,0,0.0,45578,A Letter to Three Wives,A Letter to Three Wives
8466,0,0.0,4558,Orphée,Orpheus
8467,0,0.0,43439,The Secret Garden,The Secret Garden
8468,700000,0.0,61828,The Story of Seabiscuit,The Story of Seabiscuit
8469,3768785,8000000.0,25209,Annie Get Your Gun,Annie Get Your Gun
8470,0,0.0,15390,Les Enfants terribles,Les Enfants Terribles
8471,0,0.0,17409,The Gunfighter,The Gunfighter
8472,0,0.0,43388,King Solomon's Mines,King Solomon's Mines
8473,0,0.0,800,Los Olvidados,Los Olvidados
8474,0,0.0,32690,醜聞,Scandal
8475,0,0.0,43390,Summer Stock,Summer Stock
8476,0,0.0,41464,Europa '51,Europe '51
8477,0,0.0,43961,Carbine Williams,Carbine Williams
8478,0,0.0,43358,Carrie,Carrie
8479,0,0.0,24003,Clash by Night,Clash by Night
8480,0,0.0,28431,The Prisoner of Zenda,The Prisoner of Zenda
8481,0,0.0,43364,西鶴一代女,The Life of Oharu
8482,0,0.0,30801,Son of Paleface,Son of Paleface
8483,0,0.0,3023,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde
8484,0,0.0,43348,Gun Fury,Gun Fury
8485,0,0.0,43349,地獄門,Gate of Hell
8486,0,0.0,99898,Man on a Tightrope,Man on a Tightrope
8487,0,0.0,24381,The Titfield Thunderbolt,The Titfield Thunderbolt
8488,0,0.0,11402,The Belles of St. Trinian's,The Belles of St. Trinian's
8489,0,0.0,35861,近松物語,The Crucified Lovers
8490,0,0.0,45213,French Cancan,French Cancan
8491,0,0.0,20127,It Should Happen to You,It Should Happen to You
8492,0,0.0,24518,"The Long, Long Trailer","The Long, Long Trailer"
8493,0,0.0,13457,Magnificent Obsession,Magnificent Obsession
8494,0,0.0,23620,Salt of the Earth,Salt of the Earth
8495,0,0.0,31372,宮本武蔵,Samurai I: Musashi Miyamoto
8496,5019770,0.0,3111,A Star Is Born,A Star Is Born
8497,0,0.0,41503,Three Coins in the Fountain,Three Coins in the Fountain
8498,0,0.0,28696,The Wild One,The Wild One
8499,0,0.0,94123,The Cobweb,The Cobweb
8500,0,0.0,17640,It's Always Fair Weather,It's Always Fair Weather
8501,0,0.0,44026,Mr. Arkadin,Mr. Arkadin
8502,0,0.0,803,Nuit et brouillard,Night and Fog
8503,0,0.0,31374,続宮本武蔵　一乗寺の決闘,Samurai II: Duel at Ichijoji Temple
8504,0,0.0,25893,The Seven Little Foys,The Seven Little Foys
8505,0,0.0,36439,Tuntematon sotilas,The Unknown Soldier
8506,0,0.0,46007,Anything Goes,Anything Goes
8507,0,0.0,33319,ビルマの竪琴,The Burmese Harp
8508,0,0.0,28100,Carousel,Carousel
8509,0,0.0,31378,宮本武蔵完結編　決闘巌流島,Samurai III: Duel at Ganryu Island
8510,0,0.0,19742,空の大怪獣ラドン,Rodan
8511,0,0.0,44134,Barnacle Bill,Barnacle Bill
8512,0,0.0,22334,Chase a Crooked Shadow,Chase a Crooked Shadow
8513,0,0.0,29347,Fiend Without a Face,Fiend Without a Face
8514,0,0.0,15697,Jailhouse Rock,Jailhouse Rock
8515,0,0.0,43234,Man of a Thousand Faces,Man of a Thousand Faces
8516,0,0.0,18776,The Spirit of St. Louis,The Spirit of St. Louis
8517,70000,0.0,29071,The Undead,The Undead
8518,0,0.0,54541,Zero Hour!,Zero Hour!
8519,0,0.0,44559,Carve Her Name with Pride,Carve Her Name with Pride
8520,146000,0.0,30637,Corridors of Blood,Corridors of Blood
8521,0,0.0,76754,巨人と玩具,Giants and Toys
8522,0,0.0,56156,The Last Hurrah,The Last Hurrah
8523,0,0.0,43119,Machine-Gun Kelly,Machine-Gun Kelly
8524,0,0.0,43137,Teacher's Pet,Teacher's Pet
8525,0,0.0,69977,Torpedo Run,Torpedo Run
8526,5000000,0.0,42661,The Vikings,The Vikings
8527,0,0.0,43051,Al Capone,Al Capone
8528,0,0.0,43101,Le déjeûner sur l'herbe,Picnic on the Grass
8529,0,0.0,58997,Invisible Invaders,Invisible Invaders
8530,0,0.0,34528,人間の條件　第３部望郷篇／第４部戦雲篇,The Human Condition II: Road to Eternity
8531,0,0.0,31427,野火,Fires on the Plain
8532,0,0.0,58902,North West Frontier,North West Frontier
8533,3500000,12800000.0,27029,The Nun's Story,The Nun's Story
8534,0,0.0,690,Pickpocket,Pickpocket
8535,0,0.0,46918,浮草,Floating Weeds
8536,0,0.0,43111,The Young Philadelphians,The Young Philadelphians
8537,0,0.0,52745,The Leech Woman,The Leech Woman
8538,0,0.0,36872,女が階段を上る時,When a Woman Ascends the Stairs
8539,0,0.0,43047,The Sundowners,The Sundowners
8540,0,0.0,72354,Sunrise at Campobello,Sunrise at Campobello
8541,0,0.0,31589,悪い奴ほどよく眠る,The Bad Sleep Well
8542,0,0.0,52841,Bachelor in Paradise,Bachelor in Paradise
8543,0,0.0,18449,The Deadly Companions,The Deadly Companions
8544,0,0.0,50474,The Four Horsemen of the Apocalypse,The Four Horsemen of the Apocalypse
8545,0,0.0,79827,The Intruder,The Intruder
8546,0,0.0,750,Murder She Said,Murder She Said
8547,0,0.0,34530,人間の條件　完結篇,The Human Condition III: A Soldier's Prayer
8548,0,0.0,33710,Paris Blues,Paris Blues
8549,0,0.0,64568,Taste of Fear,Taste of Fear
8550,0,0.0,17185,Advise & Consent,Advise & Consent
8551,185000,0.0,109667,David and Lisa,David and Lisa
8552,15000,3274.0,31287,Eegah,Eegah
8553,0,0.0,14537,切腹,Harakiri
8554,0,0.0,16103,The Loneliness of the Long Distance Runner,The Loneliness of the Long Distance Runner
8555,0,8000000.0,13671,The Music Man,The Music Man
8556,19000000,13680000.0,11085,Mutiny on the Bounty,Mutiny on the Bounty
8557,0,0.0,53218,La rivière du hibou,An Occurrence at Owl Creek Bridge
8558,800000,0.0,65048,Le quattro giornate di Napoli,The Four Days of Naples
8559,0,0.0,24188,Il sorpasso,Il Sorpasso
8560,0,0.0,28367,The Wonderful World of the Brothers Grimm,The Wonderful World of the Brothers Grimm
